time,temperature_2m,relative_humidity_2m,dew_point_2m,precipitation,wind_speed_10m,wind_direction_10m,wind_gusts_10m,surface_pressure,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,hour,day_of_week,month,is_weekend,season,season_Autumn,season_Monsoon,season_Spring,season_Summer,season_Winter,traffic_proxy,dispersion_factor,wind_alignment_nh24,wind_alignment_industrial,wind_alignment_commercial,wind_alignment_residential,nh24_impact_index,industrial_impact_index,commercial_impact_index,residential_clean_index,pm25_rolling_24h,grap_active
2024-01-04 06:00:00,9.1,89,7.3,0.0,5.4,318,11.9,994.4,212.42000000000002,159.46,1912.0,29.0,28.8,30.0,6,3,1,0,Winter,0,0,0,0,1,0.1,0.15625,0.052335956242943946,-0.9986295347545738,-0.6691306063588581,0.292371704722737,0.0008177493162959992,0.0,0.0,0.15788072055027796,163.1875,1
2024-01-04 07:00:00,9.4,88,7.5,0.0,6.9,313,11.2,995.1,223.34000000000003,167.57999999999998,2074.0,32.6,31.0,26.0,7,3,1,0,Winter,0,0,0,0,1,0.1,0.12658227848101264,-0.03489949670250076,-0.9993908270190958,-0.7313537016191703,0.3746065934159122,0.0,0.0,0.0,0.2584785494569794,163.135,1
2024-01-04 08:00:00,10.3,85,7.8,0.0,6.2,306,12.6,995.8,228.8,171.5,2148.0,34.0,32.7,32.0,8,3,1,0,Winter,0,0,0,0,1,1.0,0.1388888888888889,-0.15643446504023104,-0.9876883405951377,-0.8090169943749475,0.4848096202463375,0.0,0.0,0.0,0.3005819645527293,163.19333333333333,1
2024-01-04 09:00:00,11.9,79,8.4,0.0,5.8,292,14.4,996.6,226.98,170.1,2062.0,31.0,33.0,59.0,9,3,1,0,Winter,0,0,0,0,1,1.0,0.14705882352941177,-0.3907311284892738,-0.9205048534524404,-0.9271838545667874,0.6819983600624988,0.0,0.0,0.0,0.3955590488362493,163.29833333333332,1
2024-01-04 10:00:00,14.2,72,9.1,0.0,5.2,286,15.5,996.8,221.0,164.92,1889.0,25.7,32.9,98.0,10,3,1,0,Winter,0,0,0,0,1,1.0,0.16129032258064516,-0.48480962024633684,-0.874619707139396,-0.9612616959383188,0.754709580222772,0.0,0.0,0.0,0.39244898171584147,163.02416666666667,1
2024-01-04 11:00:00,16.0,67,9.9,0.0,6.2,291,17.3,995.6,208.91,155.54,1714.0,21.3,34.1,131.0,11,3,1,0,Winter,0,0,0,0,1,0.5,0.1388888888888889,-0.4067366430758001,-0.913545457642601,-0.9335804264972017,0.6946583704589975,0.0,0.0,0.0,0.4306881896845784,163.18749999999997,1
2024-01-04 12:00:00,17.2,63,10.2,0.0,5.6,297,18.4,994.4,193.05,141.82,1538.0,17.5,37.9,157.0,12,3,1,0,Winter,0,0,0,0,1,0.5,0.15151515151515152,-0.30901699437494756,-0.9510565162951535,-0.8910065241883679,0.6156614753256587,0.0,0.0,0.0,0.34477042618236886,163.88166666666666,1
2024-01-04 13:00:00,18.1,60,10.2,0.0,2.4,333,17.3,993.3,182.78,133.7,1361.0,14.7,43.0,179.0,13,3,1,0,Winter,0,0,0,0,1,0.5,0.29411764705882354,0.30901699437494723,-0.9510565162951536,-0.4539904997395469,0.034899496702501524,0.04544367564337459,0.0,0.0,0.008375879208600365,164.27833333333334,1
2024-01-04 14:00:00,18.4,58,9.9,0.0,2.3,342,13.0,992.4,172.51,125.43999999999998,1268.0,17.0,47.1,185.0,14,3,1,0,Winter,0,0,0,0,1,0.5,0.30303030303030304,0.45399049973954664,-0.8910065241883679,-0.30901699437494756,-0.12186934340514692,0.06878643935447677,0.0,0.0,0.0,164.37166666666664,1
2024-01-04 15:00:00,18.5,57,9.7,0.0,2.6,344,11.2,992.1,173.68,126.41999999999999,1299.0,28.3,48.9,167.0,15,3,1,0,Winter,0,0,0,0,1,0.5,0.2777777777777778,0.4848096202463373,-0.8746197071393956,-0.2756373558169989,-0.1564344650402308,0.06733466947865796,0.0,0.0,0.0,164.49416666666664,1
2024-01-04 16:00:00,18.1,58,9.6,0.0,3.8,319,9.7,991.9,170.69000000000003,124.17999999999999,1413.0,44.7,49.8,135.0,16,3,1,0,Winter,0,0,0,0,1,0.5,0.20833333333333334,0.06975647374412522,-0.9975640502598242,-0.6560590289905073,0.2756373558169996,0.007266299348346377,0.0,0.0,0.10474219521045984,164.44166666666666,1
2024-01-04 17:00:00,15.9,68,10.1,0.0,5.6,315,8.3,991.8,213.72000000000003,155.82,1348.0,55.0,46.4,85.0,17,3,1,0,Winter,0,0,0,0,1,1.0,0.15151515151515152,-1.8369701987210297e-16,-1.0,-0.7071067811865477,0.34202014332566927,0.0,0.0,0.0,0.1915312802623748,164.92,1
2024-01-04 18:00:00,13.8,78,10.1,0.0,9.9,327,15.8,993.2,244.01,178.64,1480.0,58.9,48.6,73.0,18,3,1,0,Winter,0,0,0,0,1,1.0,0.09174311926605504,0.20791169081775943,-0.9781476007338056,-0.544639035015027,0.1391731009600657,0.019074467047500862,0.0,0.0,0.13778136995046503,165.11249999999998,1
2024-01-04 19:00:00,13.1,81,9.8,0.0,9.8,332,16.2,993.4,252.46,185.07999999999998,1664.0,64.0,51.7,55.0,19,3,1,0,Winter,0,0,0,0,1,1.0,0.09259259259259259,0.2923717047227367,-0.9563047559630354,-0.46947156278589075,0.05233595624294419,0.027071454140994138,0.0,0.0,0.05128923711808531,165.13583333333332,1
2024-01-04 20:00:00,12.1,85,9.6,0.0,10.7,340,17.3,993.5,259.74,190.96,1812.0,66.7,53.6,42.0,20,3,1,0,Winter,0,0,0,0,1,1.0,0.08547008547008547,0.4226182617406996,-0.9063077870366498,-0.34202014332566855,-0.08715574274765801,0.03612121895219655,0.0,0.0,0.0,165.18833333333333,1
2024-01-04 21:00:00,10.4,93,9.3,0.0,10.7,346,18.0,993.6,263.90000000000003,195.57999999999998,1896.0,65.3,54.3,36.0,21,3,1,0,Winter,0,0,0,0,1,0.5,0.08547008547008547,0.5150380749100542,-0.8571673007021123,-0.24192189559966779,-0.19080899537654436,0.022010174141455306,0.0,0.0,0.0,165.2408333333333,1
2024-01-04 22:00:00,9.8,94,8.9,0.0,8.6,345,17.3,993.6,274.17,204.12,1944.0,61.3,53.8,34.0,22,3,1,0,Winter,0,0,0,0,1,0.5,0.10416666666666667,0.5000000000000001,-0.8660254037844386,-0.25881904510252063,-0.17364817766693008,0.026041666666666675,0.0,0.0,0.0,165.40416666666667,1
2024-01-04 23:00:00,8.9,96,8.2,0.0,6.0,335,13.3,993.2,277.81,207.33999999999997,1953.0,56.0,51.0,33.0,23,3,1,0,Winter,0,0,0,0,1,0.1,0.14285714285714285,0.342020143325669,-0.9396926207859083,-0.42261826174069916,6.123233995736766e-17,0.004886002047509557,0.0,0.0,3.6739403974420595e-17,165.6783333333333,1
2024-01-05 00:00:00,8.1,97,7.7,0.0,6.9,321,9.4,992.8,267.54,199.5,1905.0,48.7,44.0,34.0,0,4,1,0,Winter,0,0,0,0,1,0.1,0.12658227848101264,0.10452846326765299,-0.9945218953682734,-0.6293203910498378,0.24192189559966853,0.001323145104653835,0.0,0.0,0.1669261079637713,166.05749999999998,1
2024-01-05 01:00:00,8.1,98,7.8,0.0,6.1,315,9.4,992.7,257.27000000000004,192.35999999999999,1819.0,40.1,34.5,37.0,1,4,1,0,Winter,0,0,0,0,1,0.1,0.14084507042253522,-1.8369701987210297e-16,-1.0,-0.7071067811865477,0.34202014332566927,0.0,0.0,0.0,0.20863228742865822,166.54749999999999,1
2024-01-05 02:00:00,8.5,97,8.1,0.0,5.4,312,8.6,992.7,247.0,184.52,1744.0,32.6,26.9,39.0,2,4,1,0,Winter,0,0,0,0,1,0.1,0.15625,-0.052335956242944306,-0.9986295347545738,-0.7431448254773945,0.39073112848927455,0.0,0.0,0.0,0.21099480938420828,167.09,1
2024-01-05 03:00:00,9.3,96,8.6,0.0,5.4,307,9.4,992.7,236.73,177.38,1687.0,26.6,22.5,41.0,3,4,1,0,Winter,0,0,0,0,1,0.1,0.15625,-0.13917310096006583,-0.9902680687415703,-0.798635510047293,0.4694715627858914,0.0,0.0,0.0,0.2535146439043814,167.67916666666667,1
2024-01-05 04:00:00,9.9,94,8.9,0.0,6.4,317,10.1,992.7,227.63,170.1,1642.0,21.8,19.8,42.0,4,4,1,0,Winter,0,0,0,0,1,0.1,0.13513513513513511,0.03489949670250128,-0.9993908270190958,-0.6819983600624983,0.30901699437494745,0.00047161482030407133,0.0,0.0,0.19777087639996638,168.23333333333332,1
2024-01-05 05:00:00,10.4,93,9.2,0.0,5.9,322,10.4,993.0,226.98,170.1,1604.0,16.7,16.5,47.0,5,4,1,0,Winter,0,0,0,0,1,0.1,0.14492753623188406,0.12186934340514768,-0.992546151641322,-0.6156614753256581,0.22495105434386514,0.0017662223681905462,0.0,0.0,0.13272112206288045,168.84,1
2024-01-05 06:00:00,10.9,91,9.5,0.0,6.3,329,11.9,994.1,224.64000000000001,168.14,1683.0,21.4,19.2,41.0,6,4,1,0,Winter,0,0,0,0,1,0.1,0.136986301369863,0.24192189559966742,-0.9702957262759965,-0.5150380749100544,0.10452846326765412,0.0033139985698584576,0.0,0.0,0.0658529318586221,169.20166666666665,1
2024-01-05 07:00:00,10.9,92,9.6,0.0,5.0,330,10.8,994.8,225.81,168.83999999999997,1791.0,27.8,23.1,33.0,7,4,1,0,Winter,0,0,0,0,1,0.1,0.16666666666666666,0.2588190451025203,-0.9659258262890684,-0.5000000000000004,0.08715574274765901,0.0043136507517086715,0.0,0.0,0.043577871373829506,169.25416666666666,1
2024-01-05 08:00:00,11.4,89,9.7,0.0,4.0,333,9.7,995.4,229.45000000000002,172.06,1864.0,31.9,26.4,38.0,8,4,1,0,Winter,0,0,0,0,1,1.0,0.2,0.30901699437494723,-0.9510565162951536,-0.4539904997395469,0.034899496702501524,0.06180339887498945,0.0,0.0,0.013959798681000609,169.2775,1
2024-01-05 09:00:00,12.2,86,9.9,0.0,4.2,329,10.8,996.2,231.79000000000002,173.46,1904.0,31.6,28.3,66.0,9,4,1,0,Winter,0,0,0,0,1,1.0,0.1923076923076923,0.24192189559966742,-0.9702957262759965,-0.5150380749100544,0.10452846326765412,0.0465234414614745,0.0,0.0,0.043901954572414734,169.4175,1
2024-01-05 10:00:00,13.4,81,10.2,0.0,4.3,336,13.0,996.2,235.43,175.98,1909.0,28.9,29.7,106.0,10,4,1,0,Winter,0,0,0,0,1,1.0,0.18867924528301888,0.3583679495453004,-0.9335804264972017,-0.4067366430758001,-0.017452406437283255,0.06761659425383026,0.0,0.0,0.0,169.87833333333333,1
2024-01-05 11:00:00,15.6,73,10.8,0.0,2.3,342,14.4,995.3,233.60999999999999,174.01999999999998,1805.0,26.3,31.7,136.0,11,4,1,0,Winter,0,0,0,0,1,0.5,0.30303030303030304,0.45399049973954664,-0.8910065241883679,-0.30901699437494756,-0.12186934340514692,0.06878643935447677,0.0,0.0,0.0,170.64833333333334,1
2024-01-05 12:00:00,17.0,67,10.8,0.0,1.5,76,12.6,994.0,195.52,143.78,1479.0,22.9,35.1,148.0,12,4,1,0,Winter,0,0,0,0,1,0.5,0.4,0.8571673007021122,0.5150380749100543,0.9702957262759965,-0.981627183447664,0.17143346014042246,0.20601522996402172,0.1940591452551993,0.0,170.73,1
2024-01-05 13:00:00,17.4,63,10.3,0.0,2.4,117,11.9,992.9,144.69,103.6,1045.0,19.5,39.2,150.0,13,4,1,0,Winter,0,0,0,0,1,0.5,0.29411764705882354,0.30901699437494745,0.9510565162951535,0.8910065241883679,-0.6156614753256586,0.04544367564337463,0.27972250479269223,0.13103037120417174,0.0,169.47583333333333,1
2024-01-05 14:00:00,17.6,62,10.1,0.0,2.5,172,11.2,992.6,134.68,95.19999999999999,765.0,20.9,42.4,143.0,14,4,1,0,Winter,0,0,0,0,1,0.5,0.2857142857142857,-0.6018150231520484,0.7986355100472927,0.13917310096006524,0.29237170472273655,0.0,0.22818157429922648,0.019881871565723606,0.07309292618068414,168.21583333333334,1
2024-01-05 15:00:00,17.6,60,9.9,0.0,2.8,220,10.8,992.4,134.03,94.5,778.0,31.5,44.0,124.0,15,4,1,0,Winter,0,0,0,0,1,0.5,0.2631578947368421,-0.9961946980917455,0.08715574274765814,-0.6427876096865394,0.9063077870366498,0.0,0.022935721775699507,0.0,0.25376618037026194,166.88583333333332,1
2024-01-05 16:00:00,17.4,60,9.6,0.0,3.6,276,9.4,992.9,132.6,93.52,947.0,47.0,44.7,97.0,16,4,1,0,Winter,0,0,0,0,1,0.5,0.2173913043478261,-0.6293203910498378,-0.7771459614569707,-0.9945218953682734,0.8571673007021127,0.0,0.0,0.0,0.30858022825276055,165.60833333333332,1
2024-01-05 17:00:00,15.8,68,10.0,0.0,5.0,300,7.9,993.0,213.72000000000003,153.16,1334.0,74.5,54.2,70.0,17,4,1,0,Winter,0,0,0,0,1,1.0,0.16666666666666666,-0.25881904510252063,-0.9659258262890683,-0.8660254037844386,0.5735764363510463,0.0,0.0,0.0,0.28678821817552314,165.49749999999997,1
2024-01-05 18:00:00,11.6,88,9.8,0.0,6.9,332,13.7,993.6,230.62,166.6,1435.0,74.6,56.2,60.0,18,4,1,0,Winter,0,0,0,0,1,1.0,0.12658227848101264,0.2923717047227367,-0.9563047559630354,-0.46947156278589075,0.05233595624294419,0.03700907654718186,0.0,0.0,0.03611180980763149,164.9958333333333,1
2024-01-05 19:00:00,10.6,92,9.3,0.0,7.9,336,12.2,994.4,236.73,172.06,1572.0,74.4,58.7,46.0,19,4,1,0,Winter,0,0,0,0,1,1.0,0.11235955056179775,0.3583679495453004,-0.9335804264972017,-0.4067366430758001,-0.017452406437283255,0.04026606174666296,0.0,0.0,0.0,164.45333333333335,1
2024-01-05 20:00:00,10.0,93,8.9,0.0,7.4,331,12.2,995.0,240.89000000000001,175.42,1660.0,72.4,59.2,36.0,20,4,1,0,Winter,0,0,0,0,1,1.0,0.11904761904761904,0.2756373558169994,-0.9612616959383188,-0.48480962024633684,0.06975647374412546,0.03281397093059516,0.0,0.0,0.051619790570652836,163.8058333333333,1
2024-01-05 21:00:00,9.4,94,8.5,0.0,6.6,331,11.9,995.3,242.70999999999998,177.38,1654.0,67.5,56.5,32.0,21,4,1,0,Winter,0,0,0,0,1,0.5,0.13157894736842105,0.2756373558169994,-0.9612616959383188,-0.48480962024633684,0.06975647374412546,0.018134036566907853,0.0,0.0,0.0460392726711228,163.04749999999999,1
2024-01-05 22:00:00,9.4,94,8.6,0.0,6.5,326,10.4,995.1,240.89000000000001,175.98,1598.0,60.7,51.9,32.0,22,4,1,0,Winter,0,0,0,0,1,0.5,0.13333333333333333,0.1908089953765451,-0.9816271834476639,-0.5591929034707466,0.15643446504023092,0.012720599691769674,0.0,0.0,0.10168240227615011,161.875,1
2024-01-05 23:00:00,8.5,96,7.8,0.0,6.5,326,10.1,994.5,234.91,172.06,1543.0,53.6,46.3,32.0,23,4,1,0,Winter,0,0,0,0,1,0.1,0.13333333333333333,0.1908089953765451,-0.9816271834476639,-0.5591929034707466,0.15643446504023092,0.002544119938353935,0.0,0.0,0.10168240227615011,160.405,1
2024-01-06 00:00:00,7.8,96,7.3,0.0,8.5,324,11.2,994.2,224.64000000000001,164.64,1497.0,46.1,39.4,33.0,0,5,1,1,Winter,0,0,0,0,1,0.1,0.10526315789473684,0.15643446504023067,-0.9876883405951378,-0.5877852522924732,0.19080899537654536,0.0016466785793708492,0.0,0.0,0.16218764607006356,158.9525,1
2024-01-06 01:00:00,7.9,96,7.3,0.0,6.1,310,9.4,994.0,218.53,160.72,1451.0,38.3,31.5,35.0,1,5,1,1,Winter,0,0,0,0,1,0.1,0.14084507042253522,-0.08715574274765825,-0.9961946980917455,-0.766044443118978,0.42261826174069983,0.0,0.0,0.0,0.2577971396618269,157.63416666666666,1
2024-01-06 02:00:00,6.8,98,6.6,0.0,7.1,311,8.3,993.8,213.72000000000003,158.06,1429.0,31.7,25.4,37.0,2,5,1,1,Winter,0,0,0,0,1,0.1,0.1234567901234568,-0.06975647374412558,-0.9975640502598242,-0.7547095802227721,0.4067366430758008,0.0,0.0,0.0,0.28878301658381855,156.53166666666667,1
2024-01-06 03:00:00,7.0,99,6.8,0.0,6.1,315,9.4,993.6,210.08,156.1,1434.0,26.2,21.8,38.0,3,5,1,1,Winter,0,0,0,0,1,0.1,0.14084507042253522,-1.8369701987210297e-16,-1.0,-0.7071067811865477,0.34202014332566927,0.0,0.0,0.0,0.20863228742865822,155.645,1
2024-01-06 04:00:00,6.8,99,6.7,0.0,6.1,320,9.0,993.6,206.44000000000003,153.85999999999999,1464.0,21.9,20.0,39.0,4,5,1,1,Winter,0,0,0,0,1,0.1,0.14084507042253522,0.08715574274765789,-0.9961946980917455,-0.6427876096865395,0.2588190451025214,0.0012275456725022239,0.0,0.0,0.15787961751253804,154.96833333333333,1
2024-01-06 05:00:00,8.1,99,7.8,0.0,5.1,315,9.7,994.0,200.98,149.66,1440.0,12.0,16.7,68.0,5,5,1,1,Winter,0,0,0,0,1,0.1,0.1639344262295082,-1.8369701987210297e-16,-1.0,-0.7071067811865477,0.34202014332566927,0.0,0.0,0.0,0.17443027309609133,154.11666666666665,1
2024-01-06 06:00:00,9.6,95,8.9,0.0,6.3,336,11.9,995.5,198.51,148.26,1576.0,16.9,19.1,63.0,6,5,1,1,Winter,0,0,0,0,1,0.1,0.136986301369863,0.3583679495453004,-0.9335804264972017,-0.4067366430758001,-0.017452406437283255,0.004909149993771238,0.0,0.0,0.0,153.28833333333333,1
2024-01-06 07:00:00,9.9,94,9.1,0.0,5.9,322,10.1,996.1,203.45000000000002,151.89999999999998,1755.0,23.4,22.6,57.0,7,5,1,1,Winter,0,0,0,0,1,0.1,0.14492753623188406,0.12186934340514768,-0.992546151641322,-0.6156614753256581,0.22495105434386514,0.0017662223681905462,0.0,0.0,0.13272112206288045,152.58249999999998,1
2024-01-06 08:00:00,10.9,90,9.4,0.0,6.5,354,13.0,997.1,212.42000000000002,158.48,1835.0,27.2,26.3,61.0,8,5,1,1,Winter,0,0,0,0,1,0.1,0.13333333333333333,0.6293203910498375,-0.7771459614569708,-0.10452846326765336,-0.3255681544571564,0.008390938547331167,0.0,0.0,0.0,152.01666666666665,1
2024-01-06 09:00:00,11.9,86,9.6,0.0,7.0,348,15.1,998.0,221.0,164.64,1727.0,25.4,30.4,84.0,9,5,1,1,Winter,0,0,0,0,1,0.1,0.125,0.5446390350150266,-0.8386705679454243,-0.2079116908177598,-0.22495105434386417,0.006807987937687833,0.0,0.0,0.0,151.64916666666667,1
2024-01-06 10:00:00,13.4,79,9.9,0.0,7.1,330,16.6,997.8,222.17000000000002,164.64,1519.0,20.8,34.9,117.0,10,5,1,1,Winter,0,0,0,0,1,0.1,0.1234567901234568,0.2588190451025203,-0.9659258262890684,-0.5000000000000004,0.08715574274765901,0.003195296853117535,0.0,0.0,0.06188057735083789,151.17666666666665,1
2024-01-06 11:00:00,14.9,71,9.7,0.0,5.1,356,17.6,996.8,187.07000000000002,135.93999999999997,1333.0,17.1,38.4,146.0,11,5,1,1,Winter,0,0,0,0,1,0.5,0.1639344262295082,0.656059028990507,-0.7547095802227721,-0.06975647374412558,-0.35836794954529966,0.053775330245123536,0.0,0.0,0.0,149.59,0
2024-01-06 12:00:00,16.0,64,9.4,0.0,4.9,73,15.1,995.6,170.69000000000003,122.91999999999999,1182.0,13.9,40.3,169.0,12,5,1,1,Winter,0,0,0,0,1,0.5,0.1694915254237288,0.882947592858927,0.46947156278589086,0.9563047559630355,-0.9902680687415704,0.07482606719143449,0.07957145131964252,0.0810427759290708,0.0,148.72083333333333,0
2024-01-06 13:00:00,16.7,61,9.1,0.0,3.6,96,15.1,994.6,162.89000000000001,117.03999999999998,1052.0,11.6,41.4,187.0,13,5,1,1,Winter,0,0,0,0,1,0.5,0.2173913043478261,0.6293203910498374,0.777145961456971,0.9945218953682733,-0.8571673007021124,0.06840439033150407,0.16894477422977633,0.10810020601829058,0.0,149.28083333333333,0
2024-01-06 14:00:00,17.5,58,9.0,0.0,1.0,135,13.7,993.8,161.59,116.33999999999999,1022.0,14.5,42.6,191.0,14,5,1,1,Winter,0,0,0,0,1,0.5,0.5,6.123233995736766e-17,1.0,0.7071067811865476,-0.3420201433256691,1.5308084989341915e-17,0.5,0.1767766952966369,0.0,150.16166666666666,1
2024-01-06 15:00:00,17.5,58,9.1,0.0,1.6,297,10.1,993.5,164.06,118.3,1137.0,26.9,43.8,171.0,15,5,1,1,Winter,0,0,0,0,1,0.5,0.3846153846153846,-0.30901699437494756,-0.9510565162951535,-0.8910065241883679,0.6156614753256587,0.0,0.0,0.0,0.0985058360521054,151.15333333333334,1
2024-01-06 16:00:00,17.2,60,9.5,0.0,3.8,319,9.0,993.6,169.52,122.91999999999999,1351.0,44.7,45.2,136.0,16,5,1,1,Winter,0,0,0,0,1,0.5,0.20833333333333334,0.06975647374412522,-0.9975640502598242,-0.6560590289905073,0.2756373558169996,0.007266299348346377,0.0,0.0,0.10474219521045984,152.37833333333333,1
2024-01-06 17:00:00,14.2,75,9.9,0.0,6.8,288,7.2,993.7,205.27,150.22,1533.0,62.6,44.4,73.0,17,5,1,1,Winter,0,0,0,0,1,0.5,0.12820512820512822,-0.4539904997395469,-0.8910065241883678,-0.9510565162951536,0.7313537016191709,0.0,0.0,0.0,0.49732051710103625,152.25583333333333,1
2024-01-06 18:00:00,12.1,82,9.2,0.0,6.1,298,7.6,995.1,252.46,185.77999999999997,1862.0,66.1,53.7,62.0,18,5,1,1,Winter,0,0,0,0,1,0.5,0.14084507042253522,-0.2923717047227371,-0.9563047559630354,-0.8829475928589271,0.6018150231520488,0.0,0.0,0.0,0.3671071641227498,153.05499999999998,1
2024-01-06 19:00:00,12.8,80,9.4,0.0,5.4,270,8.3,995.6,275.47,204.12,2309.0,70.6,66.1,47.0,19,5,1,1,Winter,0,0,0,0,1,0.5,0.15625,-0.7071067811865477,-0.7071067811865475,-1.0,0.9063077870366502,0.0,0.0,0.0,0.48940620499979115,154.39083333333332,1
2024-01-06 20:00:00,12.6,81,9.4,0.0,7.2,264,11.5,996.2,286.39000000000004,212.52,2588.0,72.3,72.4,36.0,20,5,1,1,Winter,0,0,0,0,1,0.5,0.12195121951219513,-0.7771459614569708,-0.6293203910498376,-0.9945218953682734,0.9455185755993168,0.0,0.0,0.0,0.6807733744315081,155.93666666666667,1
2024-01-06 21:00:00,12.4,82,9.4,0.0,7.3,259,12.2,996.7,284.57,211.26,2550.0,69.5,67.4,33.0,21,5,1,1,Winter,0,0,0,0,1,0.5,0.12048192771084336,-0.8290375725550415,-0.5591929034707471,-0.981627183447664,0.9702957262759965,0.0,0.0,0.0,0.7083158801814774,157.34833333333333,1
2024-01-06 22:00:00,12.1,84,9.4,0.0,6.2,277,11.5,996.5,277.81,206.64,2343.0,63.9,56.3,34.0,22,5,1,1,Winter,0,0,0,0,1,0.1,0.1388888888888889,-0.6156614753256581,-0.7880107536067221,-0.992546151641322,0.8480480961564261,0.0,0.0,0.0,0.5257898196169842,158.62583333333333,1
2024-01-06 23:00:00,12.1,82,9.1,0.0,7.4,299,11.5,996.2,262.08,195.57999999999998,2132.0,56.4,45.5,37.0,23,5,1,1,Winter,0,0,0,0,1,0.1,0.11904761904761904,-0.2756373558169989,-0.961261695938319,-0.8746197071393956,0.5877852522924731,0.0,0.0,0.0,0.43496108669643013,159.60583333333332,1
2024-01-07 00:00:00,11.5,84,8.9,0.0,7.6,301,11.9,995.6,240.89000000000001,179.89999999999998,1953.0,45.8,36.5,41.0,0,6,1,1,Winter,0,0,0,0,1,0.1,0.11627906976744186,-0.24192189559966779,-0.9702957262759965,-0.8571673007021123,0.5591929034707472,0.0,0.0,0.0,0.4249866066377678,160.24166666666665,1
2024-01-07 01:00:00,11.4,83,8.6,0.0,6.9,298,12.2,995.0,225.16,168.14,1768.0,33.4,27.8,47.0,1,6,1,1,Winter,0,0,0,0,1,0.1,0.12658227848101264,-0.2923717047227371,-0.9563047559630354,-0.8829475928589271,0.6018150231520488,0.0,0.0,0.0,0.4152523659749138,160.55083333333332,1
2024-01-07 02:00:00,11.4,82,8.5,0.0,6.6,311,11.2,995.0,214.24,159.73999999999998,1633.0,24.0,21.7,50.0,2,6,1,1,Winter,0,0,0,0,1,0.1,0.13157894736842105,-0.06975647374412558,-0.9975640502598242,-0.7547095802227721,0.4067366430758008,0.0,0.0,0.0,0.26844618443002854,160.6208333333333,1
2024-01-07 03:00:00,10.8,86,8.5,0.0,7.0,325,11.2,994.8,205.79000000000002,153.85999999999999,1563.0,19.2,19.2,48.0,3,6,1,1,Winter,0,0,0,0,1,0.1,0.125,0.17364817766692997,-0.9848077530122081,-0.5735764363510464,0.17364817766693108,0.002170602220836625,0.0,0.0,0.12155372436685177,160.5275,1
2024-01-07 04:00:00,11.1,84,8.5,0.0,8.7,336,14.0,994.7,199.81,149.23999999999998,1541.0,17.4,19.2,45.0,4,6,1,1,Winter,0,0,0,0,1,0.1,0.10309278350515465,0.3583679495453004,-0.9335804264972017,-0.4067366430758001,-0.017452406437283255,0.0036945149437659836,0.0,0.0,0.0,160.33499999999998,1
2024-01-07 05:00:00,11.5,81,8.4,0.0,8.9,339,15.1,994.7,240.37,179.33999999999997,1951.0,27.3,24.2,35.0,5,6,1,1,Winter,0,0,0,0,1,0.1,0.10101010101010101,0.40673664307579976,-0.9135454576426011,-0.3583679495453007,-0.06975647374412446,0.004108450940159594,0.0,0.0,0.0,161.57166666666666,1
2024-01-07 06:00:00,6.4,97,5.9,0.0,7.9,294,10.4,995.6,239.72000000000003,179.33999999999997,2043.0,30.6,26.5,30.0,6,6,1,1,Winter,0,0,0,0,1,0.1,0.11235955056179775,-0.3583679495453007,-0.9335804264972016,-0.9135454576426011,0.6560590289905079,0.0,0.0,0.0,0.5182866329025013,162.86666666666665,1
2024-01-07 07:00:00,6.2,97,5.8,0.0,7.5,287,10.8,996.6,250.64000000000001,187.04,2163.0,35.0,29.7,25.0,7,6,1,1,Winter,0,0,0,0,1,0.1,0.11764705882352941,-0.46947156278589075,-0.882947592858927,-0.9563047559630354,0.7431448254773945,0.0,0.0,0.0,0.5573586191080458,164.33083333333335,1
2024-01-07 08:00:00,8.8,91,7.4,0.0,6.2,291,11.9,997.9,259.74,194.32,2210.0,36.8,33.0,35.0,8,6,1,1,Winter,0,0,0,0,1,0.1,0.1388888888888889,-0.4067366430758001,-0.913545457642601,-0.9335804264972017,0.6946583704589975,0.0,0.0,0.0,0.4306881896845784,165.82416666666666,1
2024-01-07 09:00:00,11.4,82,8.4,0.0,3.4,288,11.9,998.9,264.55,198.23999999999998,2135.0,33.6,35.6,75.0,9,6,1,1,Winter,0,0,0,0,1,0.1,0.22727272727272727,-0.4539904997395469,-0.8910065241883678,-0.9510565162951536,0.7313537016191709,0.0,0.0,0.0,0.24866025855051813,167.22416666666666,1
2024-01-07 10:00:00,13.8,75,9.4,0.0,2.6,304,12.2,999.1,267.54,200.2,1987.0,27.9,38.1,130.0,10,6,1,1,Winter,0,0,0,0,1,0.1,0.2777777777777778,-0.1908089953765446,-0.981627183447664,-0.8290375725550415,0.5150380749100543,0.0,0.0,0.0,0.1339098994766141,168.70583333333332,1
2024-01-07 11:00:00,15.5,67,9.5,0.0,1.5,346,12.2,998.4,252.98,187.73999999999998,1810.0,23.1,41.7,175.0,11,6,1,1,Winter,0,0,0,0,1,0.5,0.4,0.5150380749100542,-0.8571673007021123,-0.24192189559966779,-0.19080899537654436,0.10300761498201083,0.0,0.0,0.0,170.86416666666665,1
